82084002,"Hojas con espesor máximo de 6 mm y anchura máxima de 500 mm, con filo continuo o discontinuo.",06
82084099,Las demás.,06
82089099,Las demás.,06
82090001,"Plaquitas, varillas, puntas y artículos similares para útiles, sin montar, de cermet.",01
82100001,"Aparatos mecánicos accionados a mano de peso inferior o igual a 10 kg, utilizados para preparar, acondicionar o servir alimentos o bebidas.",06
82111001,Surtidos.,01
82119101,Cuchillos de mesa de hoja fija.,06
82119201,Chairas.,06
82119299,Los demás.,01
82119301,"Cuchillos, excepto los de hoja fija, incluidas las navajas de podar.",06
82119401,Hojas.,06
82119501,Mangos de metal común.,06
82121001,Navajas de barbero.,06
82121099,Las demás.,06
82122001,"Hojas para máquinas de afeitar, incluidos los esbozos en fleje.",06
82129001,Para máquinas de afeitar.,01
82129099,Las demás.,01
82130001,Tijeras y sus hojas.,06
82141001,Sacapuntas.,01
82141099,Los demás.,01
82142001,Juegos de manicure.,01
82142099,Los demás.,01
82149001,Máquinas de cortar el pelo.,06
82149002,Esquiladoras.,06
82149003,Peines para máquinas de cortar el pelo.,06
82149004,Mangos de metales comunes.,06
82149099,Los demás.,06
82151001,"Surtidos que contengan por lo menos un objeto plateado, dorado o platinado.",01
82152001,Los demás surtidos.,01
82159101,"Plateados, dorados o platinados.",06
82159901,Mangos de metales comunes.,06
82159999,Los demás.,06
83011001,Candados.,06
83012001,Tapones para tanque de gasolina.,01
83012099,Los demás.,01
83013001,Cerraduras de los tipos utilizados en muebles.,01
83014001,Las demás cerraduras; cerrojos.,06
83015001,"Monturas cierre de aleación de magnesio, con cerradura incorporada.",01
83015099,Los demás.,01
83016001,"Marcos o monturas de aleación de magnesio, sin la cerradura.",01
83016099,Los demás.,01
83017001,Llaves sin acabar.,01
83017099,Las demás.,01
83021001,"Con mecanismos de resortes, excepto lo comprendido en la fracción 8302.10.02.",01
83021002,Para vehículos automóviles.,01
83021099,Los demás.,01
83022001,Para muebles.,01
83022099,Los demás.,01
83023001,"Las demás guarniciones, herrajes y artículos similares, para vehículos automóviles.",01
83024101,Herrajes para cortinas venecianas.,01
83024102,Cortineros.,01
83024103,Fallebas u otros mecanismos similares.,01
83024104,"Cerraduras sin llave, picaportes o pasadores.",01
83024105,Dispositivos compensadores para la sujeción de ventanas de guillotina.,01
83024199,Los demás.,01
83024201,"Cerraduras sin llave, picaportes o pasadores.",01
83024202,"Reconocibles como concebidas exclusivamente para asientos, incluso los transformables en camas.",01
83024299,Los demás.,01
83024999,Los demás.,01
83025001,"Colgadores, perchas, soportes y artículos similares.",01
83026001,Cierrapuertas automáticos.,01
83030001,"Cajas de caudales, puertas blindadas y compartimientos para cámaras acorazadas, cofres y cajas de seguridad y artículos similares, de metal común.",06
83040001,"Porta papel movible y graduable, para copia directa del mecanógrafo.",01
83040002,Ficheros de índice visible.,01
83040099,Los demás.,01
83051001,Mecanismos para encuadernación de hojas intercambiables o para clasificadores.,01
83052001,Grapas en tiras.,01
83059001,Clips u otros sujetadores.,01
83059002,"Herrajes de 6 argollas con longitud de 13.0 cm o de 19.0 cm, con o sin gatillo, incluyendo las bases curvas para sujetarlos.",01
83059099,Los demás.,01
83061001,"Campanas, campanillas, gongos y artículos similares.",06
83062101,"Plateados, dorados o platinados.",06
83062999,Los demás.,06
83063001,"Marcos para fotografías, grabados o similares; espejos.",06
83071001,Constituidos de dos o más armazones de hierro o de acero y de dos o más capas de materias termoplásticas.,01
83071099,Los demás.,01
83079001,De los demás metales comunes.,01
83081001,Broches.,01
83081099,Los demás.,01
83082001,Remaches tubulares o con espiga hendida.,01
83089001,"Los demás, incluidas las partes.",01
83091001,Tapas corona.,01
83099001,"Tapones o tapas, excepto lo comprendido en las fracciones 8309.90.02, 8309.90.03, 8309.90.07 y 8309.90.08.",01
83099002,"Tapones sin cerradura, para tanques de gasolina.",01
83099003,"Tapas de aluminio con rosca, para envases de uso farmacéutico.",01
83099004,Sellos o precintos.,01
83099005,"Cápsulas para botellas, excepto lo comprendido en la fracción 8309.90.06.",01
83099006,Cápsulas de aluminio para sobretaponar botellas.,01
83099007,"Tapas: con un precorte a menos de 10 mm de toda su orilla y una pieza de sujeción colocada sobre la tapa mediante un remache, llamadas tapas “abre fácil” (“full open”), de acero o aluminio, para envases destinados a contener bebidas o alimentos.",01
83099008,"Tapas de aluminio, con una pieza de sujeción colocada sobre la tapa mediante un remache, reconocibles como concebidas exclusivamente para envases destinados a contener bebidas o alimentos.",01
83099099,Los demás.,01
83100001,Emblemas o monogramas para vehículos automóviles.,01
83100099,Los demás.,01
83111001,De hierro o de acero.,01
83111002,De cobre o sus aleaciones.,01
83111003,De aluminio o sus aleaciones.,01
83111004,De níquel o sus aleaciones.,01
83111099,Los demás.,01
83112001,De cobre o sus aleaciones.,01
83112002,De aluminio o sus aleaciones.,01
83112003,De níquel o sus aleaciones.,01
83112004,De acero.,01
83112099,Los demás.,01
83113001,De hierro o acero.,01
83113002,De cobre o sus aleaciones.,01
83113003,De aluminio o sus aleaciones.,01
83113004,De níquel o sus aleaciones.,01
83113099,Los demás.,01
83119001,De hierro o acero.,01
83119002,De cobre o sus aleaciones.,01
83119003,De aluminio o sus aleaciones.,01
83119004,De níquel o sus aleaciones.,01
83119005,"Hilos o varillas de polvo de metal común aglomerado, para la metalización por proyección.",01
83119099,Los demás.,01
84011001,Reactores nucleares.,01
84012001,"Máquinas y aparatos para la separación isotópica, y sus partes.",01
84013001,Elementos combustibles (cartuchos) sin irradiar.,01
84014001,Partes de reactores nucleares.,01
84021101,Calderas acuotubulares con una producción de vapor superior a 45 t por hora.,01
84021201,Calderas acuotubulares con una producción de vapor inferior o igual a 45 t por hora.,01
84021901,Para generación de vapor de agua.,01
84021999,Los demás.,01
84022001,Calderas denominadas “de agua sobrecalentada”.,01
84029001,Partes.,01
84031001,Calderas.,06
84039001,Partes.,01
84041001,Aparatos auxiliares para las calderas de las partidas 84.02 u 84.03.,01
84042001,Condensadores para máquinas de vapor.,01
84049001,Partes.,01
84051001,Celdas electrolíticas para producir cloro o hidrógeno y oxígeno.,06
84051002,"Generadores de atmósferas, sean oxidantes, reductoras o neutras, para tratamiento térmico de los metales.",06
84051099,Los demás.,06
84059001,Partes.,01
84061001,"Con potencia inferior o igual a 4,000 C.P.",06
84061099,Los demás.,06
84068101,De potencia superior a 40 MW.,06
84068201,"De potencia inferior o igual a 2.95 MW (4,000 C.P.).",06
84068299,Los demás.,06
84069001,Rotores terminados para su ensamble final.,06
84069002,Aspas rotativas o estacionarias.,06
84069003,"Rotores sin terminar, pulir ni desbastar, que en tales condiciones no puedan ser armados o ensamblados.",06
84069099,Las demás.,01
84071001,Motores de aviación.,06
84072101,Con potencia igual o superior a 65 C.P.,06
84072199,Los demás.,06
84072901,Con potencia inferior o igual a 600 C.P.,06
84072999,Los demás.,06
84073101,"Para acoplarse en bicicletas, con potencia hasta 1.5 C.P. y con peso unitario igual o inferior a 6 kg.",06
84073199,Los demás.,06
84073201,"Para motocicletas, motonetas o análogos, excepto lo comprendido en la fracción 8407.32.02.",06
84073202,"Para acoplarse en bicicletas, con potencia hasta 1.5 C.P. y con peso unitario inferior a 6 kg.",06
84073203,"Con potencia igual o inferior a 15 C.P., excepto con cigüeñal en posición vertical.",06
84073299,Los demás.,06
84073301,"Con capacidad igual o superior a 550 cm3, reconocibles como concebidos exclusivamente para motocicletas.",06
84073302,"Para motocicletas, motonetas o análogos, excepto lo comprendido en la fracción 8407.33.01.",06
84073303,"Con potencia igual o inferior a 15 C.P., excepto con cigüeñal en posición vertical.",06
84073399,Los demás.,06
84073401,Reconocibles como concebidos exclusivamente para motocicletas.,06
84073402,"De cilindrada inferior o igual a 2,000 cm3.",06
84073499,Los demás.,06
84079001,"Con potencia igual o inferior a 15 C.P., excepto con cigüeñal en posición vertical.",06
84079099,Los demás.,06
84081001,Con potencia igual o inferior a 600 C.P.,06
84081099,Los demás.,06
84082001,Motores de los tipos utilizados para la propulsión de vehículos del capítulo 87.,06
84089001,Con potencia igual o inferior a 960 C.P.,06
84089099,Los demás.,06
84091001,De motores de aviación.,01
84099101,"Reconocibles como concebidas exclusivamente para motocicletas, motonetas o análogos, excepto lo comprendido en las fracciones 8409.91.03 a 8409.91.05, inclusive.",01
84099102,"Pistones, camisas, anillos o válvulas, aun cuando se presenten en juegos (“kits”), excepto lo comprendido en las fracciones 8409.91.05 y 8409.91.07.",01
84099103,"Balancines, barras de balancines, punterías (buzos), válvulas con diámetro de cabeza igual o superior a 26 mm, sin exceder de 52 mm, incluso en juegos (“kits”).",01
84099104,"Carburadores, excepto lo comprendido en las fracciones 8409.91.10 y 8409.91.17.",01
84099105,"Pistones (émbolos) de aluminio, con diámetro exterior igual o superior a 58 mm, sin exceder de 140.0 mm.",01
84099106,Múltiples o tuberías de admisión y escape.,01
84099107,"Camisas con diámetro interior igual o superior a 66.7 mm (2 5/8 pulgadas) sin exceder de 171.45 mm (6 ¾ pulgadas), largo igual o superior a 123.95 mm (4 7/8 pulgadas), sin exceder de 431.80 mm (17 pulgadas) y espesor de pared igual o superior a 1.78 mm (0.070 pulgadas) sin exceder de 2.5 mm (0.1 pulgadas).",01
84099108,Reconocibles para motores fuera de borda y para motores marinos con potencia superior a 600 C.P.,01
84099109,"Reconocibles para tractores agrícolas e industriales, excepto lo comprendido en la fracción 8409.91.12.",01
84099110,"Carburadores, para motocicletas con capacidad de cilindrada igual o superior a 550 cm3.",01
84099111,Cárteres.,01
84099112,Varillas tubulares empujadoras de válvulas; tubos de protectores de varillas.,01
84099113,Gobernadores de revoluciones.,01
84099114,"Tapas, asientos para resorte, o asientos para válvulas, guías para válvulas.",01
84099115,"Tapas superiores del motor (de balancines) y laterales, tapa frontal de ruedas o engranes de distribución del motor.",01
84099116,Amortiguadores de vibraciones del cigüeñal (damper).,01
84099117,"Carburadores de un venturi (garganta), excepto para motocicletas.",01
84099118,"Identificables para la fabricación de punterías (buzos), excepto bolas calibradas y resortes (muelles) helicoidales.",01
84099119,"Ejes (“pernos”) para pistón (émbolo), excepto lo comprendido en las fracciones 8409.91.01 y 8409.91.09.",01
84099199,Los demás.,01
84099901,Culatas (cabezas) o monobloques.,01
84099902,"Pistones (émbolos) de aluminio, con diámetro exterior igual o superior a 58 mm, sin exceder de 140 mm.",01
84099903,"Pistones, camisas, anillos o válvulas, aun cuando se presenten en juegos (“kits”) excepto lo comprendido en las fracciones 8409.99.02, 8409.99.04 y 8409.99.06.",01
84099904,"Balancines, barras de balancines, punterías (buzos), válvulas con diámetro de cabeza igual o superior a 26 mm, sin exceder de 52 mm, incluso en juegos (“kits”).",01
84099905,Bielas o portabielas.,01
84099906,"Camisas con diámetro interior igual o superior a 66.70 mm (2 5/8 pulgadas); sin exceder de 171.45 mm (6 ¾ pulgadas), largo igual o superior a 123.95 mm (4 7/8 pulgadas) sin exceder de 431.80 mm (17 pulgadas) y espesor de pared igual o superior a 1.78 mm (0.070 pulgadas) sin exceder de 2.5 mm (0.1 pulgadas).",01
84099907,Radiadores de aceites lubricantes.,01
84099908,"Ejes (“pernos”) para pistón (émbolo), excepto lo comprendido en las fracciones 8409.99.09 y 8409.99.10.",01
84099909,Reconocibles para motores marinos con potencia superior a 600 C.P.,01
84099910,"Reconocibles como concebidas exclusivamente para tractores agrícolas e industriales, excepto lo comprendido en las fracciones 8409.99.07 y 8409.99.11.",01
84099911,Reconocibles como concebidas exclusivamente para inyectores de combustible diesel.,01
84099912,Gobernadores de revoluciones.,01
84099913,"Varillas empujadoras de válvulas, no tubulares (sólidas) para uso en motores de combustión interna.",01
84099914,"Esbozos de émbolos de acero, hierro gris o aluminio, con diámetro exterior superior a 140 mm.",01
84099999,Las demás.,01
84101101,"De potencia inferior o igual a 1,000 kW.",06
84101201,"Turbinas hidráulicas tipo Francis y/o Kaplan, con capacidad superior a 6,000 kW pero inferior o igual a 10,000 kW, incluyendo: regulador de velocidad, válvula de admisión y chumaceras.",06
84101299,Las demás.,06
84101301,"Turbinas hidráulicas tipo Francis y/o Kaplan, con capacidad superior a 10,000 kW e inferior a 50,000 kW, incluyendo: regulador de velocidad, válvula de admisión y chumaceras.",06
84101399,Las demás.,06
84109001,"Partes, incluidos los reguladores.",01
84111101,De empuje inferior o igual a 25 kN.,06
84111201,De empuje superior a 25 kN.,06
84112101,"De potencia inferior o igual a 1,100 kW.",06
84112201,"De potencia superior a 1,100 kW.",06
84118101,"De potencia inferior o igual a 5,000 kW.",06
84118201,"De potencia superior a 5,000 kW.",06
84119101,De turborreactores o de turbopropulsores.,01
84119999,Las demás.,01
84121001,"Propulsores a reacción, excepto los turborreactores.",06
84122101,Con movimiento rectilíneo (cilindros).,06
84122999,Los demás.,06
84123101,"De aire, reconocibles como concebidos exclusivamente para bombas neumáticas.",06
84123199,Los demás.,06
84123901,Motores de aire para limpiaparabrisas.,06
84123999,Los demás.,06
84128001,Motores de viento.,06
84128099,Los demás.,06
84129001,Partes.,01
84131101,"Distribuidoras con dispositivo medidor, aun cuando presenten mecanismo totalizador.",06
84131199,Las demás.,06
84131901,"Distribuidoras con dispositivo medidor, aun cuando se presenten con mecanismo totalizador, excepto lo comprendido en la fracción 8413.19.02.",06
84131902,"De émbolo, para el manejo de oxígeno líquido, a presión entre 29 y 301 kg/cm² (28 y 300 atmósferas), con dispositivos medidor y totalizador.",06
84131903,"Medidoras, de engranes.",06
84131904,"Motobomba, de émbolos con motor hidráulico lineal, inyectora de fertilizantes, con peso inferior a 5 kg.",06
84131999,Las demás.,06
84132001,"Bombas manuales, excepto las de las subpartidas 8413.11 u 8413.19.",06
84133001,Para inyección de diesel.,06
84133002,Para agua.,06
84133003,Para gasolina.,06
84133004,Reconocibles para naves aéreas.,06
84133005,Reconocibles para tractores agrícolas e industriales.,06
84133006,Para aceite.,06
84133099,Los demás.,06
84134001,"Tipo remolque, con capacidad de 36 a 60 m3/hr; sin elevador hidráulico de manguera de descarga.",06
84134099,Los demás.,06
84135001,"Con peso unitario igual o superior a 1,000 kg.",06
84135002,Para albercas.,06
84135099,Los demás.,06
84136001,"Sumergibles, con tubería de descarga de diámetro interior igual o superior a 63 mm, sin exceder de 610 mm.",06
84136002,"Motobombas, concebidas exclusivamente para aparatos o unidades limpiaparabrisas de vehículos automóviles.",06
84136003,"De engranes, excepto lo comprendido en la fracción 8413.60.01.",06
84136004,"Hidráulicas de paletas, para presión inferior o igual a 217 kg/cm² (210 atmósferas).",06
84136005,Para la dirección hidráulica de vehículos automotrices.,06
84136006,Para albercas.,06
84136099,Los demás.,06
84137001,"Portátiles, contra incendio.",06
84137002,"Extractoras o recirculatorias de agua, reconocibles como concebidas exclusivamente para aparatos acondicionadores de aire.",06
84137003,"Sumergibles, con tubería de descarga de diámetro interior igual o superior a 63 mm, sin exceder de 610 mm.",06
84137004,Motobombas sumergibles.,06
84137005,Para albercas.,06
84137006,Bombas de tipo centrífugo para manejo de petróleo y sus derivados.,06
84137007,"Bombas de agua, reconocibles como concebidas exclusivamente para el sistema de limpiaparabrisas, para uso automotriz.",06
84137099,Las demás.,06
84138101,"De caudal variable, aun cuando tengan servomotor.",06
84138102,"De accionamiento neumático, incluso con depósito, con o sin base rodante, para lubricantes.",06
84138103,Para albercas.,06
84138199,Los demás.,06
84138201,Elevadores de líquidos.,06
84139101,"Coladeras, incluso con elemento obturador.",01
84139102,"Reconocibles como concebidas exclusivamente para lo comprendido en las fracciones 8413.11.01 y 8413.19.01, excepto lo comprendido en las fracciones 8413.91.01 y 8413.91.12.",01
84139103,Guimbaletes.,01
84139104,"Reconocibles como concebidas exclusivamente para bombas de inyección de diesel, excepto lo comprendido en la fracción 8413.91.11.",01
84139105,"Reconocibles como concebidas exclusivamente para bombas de gasolina, utilizadas en motores de explosión.",01
84139106,"Casco o carcaza, impulsor o propulsor, masa o cubo y difusor; reconocibles para las bombas de agua para motores de explosión o de combustión interna.",01
84139107,Reconocibles como concebidas exclusivamente para tractores agrícolas e industriales.,01
84139108,Reconocibles para bombas medidoras de engranes.,01
84139109,Reconocibles como concebidas exclusivamente para lo comprendido en la fracción 8413.70.99.,01
84139110,Reconocibles como concebidas exclusivamente para lo comprendido en la fracción 8413.81.02.,01
84139111,"Tubos preformados, para inyección de diesel, incluso con recubrimientos, cuyo diámetro exterior sea igual o superior a 2.12 mm sin exceder de 9.63 mm y espesor de pared de 1.53 mm sin exceder de 2.04 mm, con sistema de conexión y resortes o adaptaciones.",01
84139112,"Circuitos modulares, reconocibles como concebidos exclusivamente para lo comprendido en la fracción 8413.11.01.",01
84139199,Los demás.,01
84139201,De elevadores de líquidos.,01
84141001,"Rotativas, de anillo líquido, con capacidad de desplazamiento superior a 348 m3/hr.",06
84141002,Para acoplarse en motores para el sistema de frenos de aire.,06
84141003,"Rotativas de anillo líquido, con capacidad de desplazamiento hasta de 348 m3/hr.",06
84141004,Reconocibles como concebidas exclusivamente para tractores agrícolas e industriales.,06
84141005,Reconocibles para naves aéreas.,06
84141099,Los demás.,06
84142001,"Bombas de aire, de mano o pedal.",06
84143001,"Motocompresores, excepto lo comprendido en las fracciones 8414.30.04, 8414.30.07, 8414.30.08, 8414.30.09 y 8414.30.10.",06
84143002,"Denominados abiertos, excepto lo comprendido en la fracción 8414.30.06.",06
84143003,Reconocibles para naves aéreas.,06
84143004,"Motocompresores herméticos, con potencia superior a 1 1/2 C.P. sin exceder de 5 C.P.",06
84143005,"Rotativos, de segunda etapa de compresión, con un desplazamiento volumétrico de hasta 15 m3 por minuto, para ser utilizados en sistemas de refrigeración de baja temperatura.",06
84143006,"Abiertos, con capacidad de desplazamiento por revolución superior a 108 sin exceder de 161 cm3, sin bomba de aceite, accionados a platos magnéticos, para aire acondicionado de uso en automóviles.",06
84143007,"Motocompresores herméticos con potencia superior a ½ C.P., sin exceder de 1½ C.P., excepto lo comprendido en la fracción 8414.30.10.",06
84143008,"Motocompresores herméticos reconocibles como concebidos exclusivamente para equipos de aire acondicionado, con potencia superior a 1/2 C.P. sin exceder de 5 C.P.",06
84143009,"Motocompresores herméticos con potencia superior a 1/28 C.P., sin exceder de 1/22 C.P., excepto lo comprendido en la fracción 8414.30.10.",06
84143010,"Motocompresores herméticos con potencia inferior a 1 C.P., de un mínimo de 4.9 de eficiencia energética (BTU/WH) y capacidad máxima de 750 BTU/h.",06
84143099,Los demás.,06
84144001,"Compresores o motocompresores, con capacidad hasta 31.5 m3 por minuto y presión de aire hasta 17.6 kg/cm².",06
84144002,"Compresores o motocompresores, con capacidad superior a 31.5 m3 por minuto.",06
84144099,Los demás.,06
84145101,"Ventiladores, de uso doméstico.",06
84145102,"Ventiladores anticondensantes de 12 v, corriente directa.",06
84145199,Los demás.,06
84145901,Ventiladores de uso doméstico.,06
84145999,Los demás.,06
84146001,De uso doméstico.,06
84146099,Los demás.,06
84148001,Eyectores.,06
84148002,Turbocompresores de aire u otros gases.,06
84148003,"Compresores o motocompresores de aire, con capacidad de hasta 31.5 m3 por minuto, excepto lo comprendido en la fracción 8414.80.13.",06
84148004,Reconocibles para naves aéreas.,06
84148005,Reconocibles como concebidas exclusivamente para tractores agrícolas e industriales.,06
84148006,"Motocompresores integrales, de 4 o más cilindros motrices.",06
84148007,Compresores de cloro.,06
84148008,"Bombas de aire, de dos impulsores rotativos, con capacidad de 2.0 a 48.5 m3, por minuto.",06
84148009,Generadores de émbolos libres.,06
84148010,Enfriadores circulares para hornos de sinterización.,06
84148011,"Compresores de aire para frenos, de uso automotriz.",06
84148012,"Compresores o motocompresores de aire, con capacidad superior a 31.5 m3 por minuto, excepto lo comprendido en la fracción 8414.80.13.",06
84148013,"Compresores o motocompresores con extensión de biela, reconocibles para producir aire libre de aceite.",06
84148014,Turbocargadores y supercargadores.,06
84148015,"Compresores o motocompresores de tornillo sin fin, provistos de filtros, para producir aire libre de aceite.",06
84148016,"Turbocompresores de aire u otros gases, incompletos o sin terminar, que no incorporen filtros, ductos de admisión y ductos de escape.",06
84148099,Los demás.,06
84149001,Bielas o émbolos.,01
84149002,"Sellos mecánicos, reconocibles como concebidos exclusivamente para compresores de refrigeración denominados abiertos.",01
84149003,Partes para turbocargadores y supercargadores.,01
84149004,Rotores y estatores reconocibles como concebidos exclusivamente para lo comprendido en la subpartida 8414.30.,06
84149005,Reconocibles como concebidas exclusivamente para tractores agrícolas e industriales.,01
84149006,Impulsores o impelentes para compresores centrífugos.,01
84149007,Reconocibles como concebidas exclusivamente para lo comprendido en la fracción 8414.80.06.,01
84149008,"Reconocibles como concebidas exclusivamente para compresores de amoniaco, de uso en refrigeración.",01
84149009,"Reguladores de potencia, placas o platos de válvulas, lengüetas para platos de válvulas reconocibles como concebidos exclusivamente para compresores de refrigeración denominados abiertos.",01
84149099,Los demás.,01
84151001,"De pared o para ventanas, ya sea formando un solo cuerpo, o del tipo “sistema de elementos separados” (“split-system”).",06
84152001,De los tipos utilizados en vehículos automóviles para sus ocupantes.,06
84158101,Con equipo de enfriamiento y válvula de inversión del ciclo térmico (bombas reversibles de calor).,06
84158201,"Equipos de aire acondicionado, de ciclo sencillo o reversible con compresor hermético cuya potencia sea inferior o igual a 5 C.P.",06
84158299,Los demás.,06
84158301,Sin equipo de enfriamiento.,06
84159001,Gabinetes o sus partes componentes.,01
84159099,Los demás.,01
84161001,"Tipo cañon de tiro forzado, con capacidad igual o superior a 175 kW, pero inferior o igual a 18,500 kW, para calentadores de aceite o calderas.",06
84161099,Las demás.,06
84162001,"De combustibles gaseosos o mixtos, tipo cañón de tiro forzado con capacidad igual o superior a 175 kW pero inferior o igual a 18,500 kW, para calentadores de aceite o calderas.",06
84162099,Las demás.,06
84163001,"Trenes de gas de alimentación, reconocibles como concebidos exclusivamente para quemadores tipo cañón de tiro forzado.",06
84163099,Los demás.,06
84169001,Reconocidos como concebidos exclusivamente para quemadores tipo cañón de tiro forzado.,06
84169099,Las demás.,06
84171001,Para fusión de minerales metalúrgicos.,06
84171002,Para laboratorio.,06
84171003,"Para fusión, calentamiento, recalentamiento y/o tratamiento térmico de metales, excepto lo comprendido en las fracciones 8417.10.04 y 8417.10.05.",06
84171004,"Industriales de operación continua para la fusión, calentamiento, recalentamiento o tratamiento térmico de metales.",06
84171005,"Oxicupola, con capacidad superior a 80 Ton/Hr.",06
84171099,Los demás.,06
84172001,Por aceite diesel.,06
84172099,Los demás.,06
84178001,"Horno túnel, para temperaturas entre 900 y 1,200°C, reconocibles para cocer ladrillos, tejas u otros elementos cerámicos.",06
84178002,"Hornos de rodillo para la cocción de losetas cerámicas a temperaturas entre 900 y 1350°C, reconocibles como concebidos para lo comprendido en la fracción 8474.80.05.",06
84178003,"Incineradores de residuos, equipados con sistema de emisión de rayos infrarrojos.",06
84178099,Los demás.,06
84179001,Partes.,01
84181001,Con peso unitario inferior o igual a 200 kg.,06
84181099,Los demás.,06
84182101,De compresión.,06
84182901,"De absorción, eléctricos.",06
84182999,Los demás.,06
84183001,"De absorción, eléctricos, con peso unitario inferior o igual a 200 kg.",06
84183002,De absorción o compresión con peso unitario superior a 200 kg.,06
84183003,"De compresión, de uso doméstico.",06
84183004,"De compresión, con peso unitario inferior o igual a 200 kg, excepto lo comprendido en la fracción 8418.30.03.",06
84183099,Los demás.,06
84184001,"De absorción, eléctricos, con peso unitario igual o inferior a 200 kg.",06
84184002,"De absorción, con peso unitario superior a 200 kg.",06
84184003,"De compresión, de uso doméstico.",06
84184004,"De compresión, excepto de uso doméstico.",01
84184099,Los demás.,06
84185001,"Vitrinas refrigeradoras, de compresión, con su equipo de refrigeración aun cuando no esté incorporado, de peso unitario superior a 200 kg, para autoservicio.",06
84185002,"Unidades surtidoras de bebidas carbonatadas, con equipo de refrigeración incorporado.",06
84185003,"Aparatos surtidores de agua refrigerada, incluso con gabinete de refrigeración incorporado, con o sin depósito (por ejemplo, un botellón), aunque puedan conectarse a una tubería, (por ejemplo, despachadores).",06
84185099,Los demás.,06
84186101,"Reconocibles como concebidos exclusivamente para unidades de transporte terrestre de productos perecederos, comprendiendo: compresor, evaporador y condensador.",06
84186102,"Reconocibles como concebidas exclusivamente para unidades de transporte marítimo de productos perecederos, comprendiendo: compresor, evaporador y condensador.",06
84186199,Los demás.,06
84186901,"Grupos frigoríficos de absorción, excepto lo comprendido en las fracciones 8418.69.02 y 8418.69.03.",06
84186902,"Grupos frigoríficos de absorción, reconocibles como concebidos exclusivamente para unidades de transporte marítimo de productos perecederos, comprendiendo: hervidor, evaporador y condensador.",06
84186903,"Grupos frigoríficos de absorción, no eléctricos, con peso unitario inferior o igual a 200 kg.",06
84186904,"Grupos frigoríficos de compresión, excepto lo comprendido en las fracciones 8418.69.05 y 8418.69.06.",06
84186905,"Grupos frigoríficos de compresión, reconocibles como concebidos exclusivamente para unidades de transporte terrestre de productos perecederos, comprendiendo: compresor, evaporador y condensador.",06
84186906,"Grupos frigoríficos de compresión, reconocibles como concebidos exclusivamente para unidades de transporte marítimo de productos perecederos, comprendiendo: compresor, evaporador y condensador.",06
84186907,"Grupos frigoríficos por expansión de nitrógeno líquido, con peso unitario igual o inferior a 500 kg, reconocibles como concebidos exclusivamente para unidades de transporte de productos perecederos.",06
84186908,"Unidades condensadoras con compresor abierto para gases halogenados, sin motor, montadas sobre una base común.",06
84186909,Máquinas o aparatos para producir nieve carbónica.,06
84186910,"Gabinete evaporativo de placas de contacto de aluminio o acero, para congelación rápida de productos alimenticios, sin equipo de compresión y con operación hidráulica de apertura y cierre de las placas.",06
84186911,"Máquinas automáticas para la producción de hielo en cubos, escamas u otras formas.",06
84186912,"Cámaras frigoríficas desarmadas en páneles, con grupo eléctrico de refrigeración para ser incorporado en las mismas.",06
84186913,"Instalaciones frigoríficas (unidades funcionales), excepto lo comprendido en las fracciones 8418.69.14, 8418.69.15, 8418.69.16 y 8418.69.17.",06
84186914,"Plantas para la elaboración de hielo, excepto lo comprendido en las fracciones 8418.69.15, 8418.69.16 y 8418.69.17.",06
84186915,"Plantas automáticas para la producción de hielo en cubos, escamas u otras formas, con capacidad superior a 4,000 kg, cada 24 horas.",06
84186916,"Plantas para la producción de hielo en cubos u otras formas, con capacidad inferior o igual a 200 kg, cada 24 horas.",06
84186917,"Plantas automáticas para la producción de hielo en escamas, con capacidad igual o inferior a 4,000 kg, cada 24 horas, excepto lo comprendido en la fracción 8418.69.16.",06
84186999,Los demás.,06
84189101,Muebles concebidos para incorporarles un equipo de producción de frío.,01
84189901,"Quemadores a gas y/o keroseno, reconocibles como concebidos exclusivamente para refrigeración.",01
84189902,"Reconocibles como concebidos exclusivamente para unidades de refrigeración por absorción, excepto evaporadores y quemadores.",01
84189903,Condensadores de casco y tubo horizontal o vertical.,01
84189904,"Ensambles de puertas que incorporen más de uno de los siguientes componentes: panel interior, panel exterior, aislamiento, bisagras, agarraderas.",06
84189999,Las demás.,01
84191101,"De calentamiento instantáneo, de gas.",06
84191901,De uso doméstico.,06
84191999,Los demás.,06
84192001,Reconocibles como concebidos exclusiva o principalmente para investigación de laboratorio.,06
84192099,Los demás.,06
84193101,De vacío.,06
84193102,De granos.,06
84193103,Discontinuos de charolas.,06
84193104,"Túneles, de banda continua.",06
84193105,De tabaco.,06
84193199,Los demás.,06
84193201,Túneles de banda continua.,06
84193299,Los demás.,06
84193901,De vacío.,06
84193902,Discontinuos de charolas.,06
84193903,Para fideos.,06
84193904,Túneles de banda continua.,06
84193905,De pinzas o de placas metálicas.,06
84193999,Los demás.,06
84194001,Reconocibles como concebidos exclusiva o principalmente para investigación en laboratorio.,06
84194002,Aparatos de destilación simple.,06
84194003,"Aparatos o columnas de destilación fraccionada y rectificación, excepto lo comprendido en la fracción 8419.40.04.",06
84194004,Columnas para la destilación fraccionada del aire.,06
84194099,Los demás.,06
