code|name|applies_to|active
42181700|Unidades de electrocardiografía (ECG) y productos relacionados|product|FALSE
42181701|Unidades de electrocardiografía ekg|product|TRUE
42181702|Adaptadores o cables o conductores para electrocardiografía ekg|product|TRUE
42181703|Probadores de cables o conductores o unidades de electrocardiografía ekg|product|TRUE
42181704|Calibradores o reglas de electrocardiografía ekg|product|TRUE
42181705|Registros gráficos de electrocardiografía ekg|product|TRUE
42181706|Pantallas de monitor para electrocardiografía ekg|product|TRUE
42181707|Electrodos de tira o anillo para electrocardiografía ekg neonatal|product|TRUE
42181708|Electrodos de parche para electrocardiografía ekg|product|TRUE
42181710|Probadores de superficie de electrodos para electrocardiografía ekg|product|TRUE
42181711|Sistemas telefónicos receptores o transmisores para electrocardiografía ekg|product|TRUE
42181712|Analizadores de unidad de electrocardiografía ekg|product|TRUE
42181713|Sistemas de monitoreo de electrocardiografía ekg continua de larga duración o holter|product|TRUE
42181714|Kits de accesorios de monitoreo para electrocardiografía ekg|product|TRUE
42181715|Soluciones o cremas para electrodos|product|TRUE
42181716|Accesorios para electrocardiografía ekg|product|TRUE
42181717|Bombillos de electrodos para electrocardiografía ekg|product|TRUE
42181718|Esferos para registro de electrocardiografía ekg|product|TRUE
42181719|Transmisor o telemetría o accesorios para electrocardiografía ekg|product|TRUE
42181720|Sistema de monitoreo de estrés por ejercicio|product|TRUE
42181721|Esfigmógrafo|product|TRUE
42181722|Analizador de ondas de pulso|product|TRUE
42181800|Oxímetros de pulso|product|FALSE
42181801|Unidades para oxímetros de pulso|product|TRUE
42181802|Cables para oxímetros de pulso|product|TRUE
42181803|Sondas o sensores para oxímetros de pulso|product|TRUE
42181804|Accesorios para sondas o sensores para oxímetros de pulso|product|TRUE
42181805|Accesorios para unidades de oxímetros de pulso|product|TRUE
42181900|Unidades de control de cuidado intenso y productos relacionados|product|FALSE
42181901|Unidades o accesorios para cuidado intensivo fetal o monitoreo materno|product|TRUE
42181902|Unidades o accesorios para monitoreo de presión intracraneal icp|product|TRUE
42181903|Unidades o accesorios para monitoreo de salida cardiaca co|product|TRUE
42181904|Unidades o accesorios para unidades de signos vitales multi parámetro|product|TRUE
42181905|Cables para monitor transductor para uso médico|product|TRUE
42181906|Catéteres para monitoreo de presión intrauterina|product|TRUE
42181907|Aparatos para metabolismo basal|product|TRUE
42181908|Sets o accesorios de monitoreo de presión intra compartimientos|product|TRUE
42181910|Kits intrauterinos transcervicales|product|TRUE
42181911|Electrodos para cuero cabelludo fetal|product|TRUE
42181912|Monitor electroencefalográfico fetal|product|TRUE
42182000|Especulo y scopios y accesorios para uso del reconocimiento diagnóstico médico|product|FALSE
42182001|Espéculos para examen anal o rectal|product|TRUE
42182002|Anoscopios o proctoscopios|product|TRUE
42182003|Colposcopios o vaginoscopios o accesorios|product|TRUE
42182004|Dermatoscopios|product|TRUE
42182005|Oftalmoscopios u otoscopios o sets de escopios|product|TRUE
42182006|Espéculos para examen de laringe o bucofaríngeo|product|TRUE
42182007|Bombillos o lámparas de escopios para exámenes médicos|product|TRUE
42182008|Manijas de escopios o cargadores de escopios para exámenes médicos|product|TRUE
42182009|Puntas de espéculos para escopios o dispensadores de puntas de espéculos para uso médico|product|TRUE
42182010|Sujetadores o soportes para espéculos para exámenes médicos|product|TRUE
42182011|Espéculos o puntas de dilatación o dispensadores de puntas para exámenes médicos|product|TRUE
42182012|Espéculos o dilatadores para exámenes nasales|product|TRUE
42182013|Espéculos para examen vaginal|product|TRUE
42182014|Accesorios para otoscopios u oftalmoscopios|product|TRUE
42182015|Espéculos para otoscopia|product|TRUE
42182016|Nasofaringoscopios o accesorios|product|TRUE
42182017|Sets de espéculos para oído|product|TRUE
42182018|Broncoscopios o accesorios|product|TRUE
42182019|Kits de dilatación|product|TRUE
42182020|Angioscopios o accesorios|product|TRUE
42182100|Estetoscopio y productos relacionados|product|FALSE
42182101|Estetoscopios electrónicos o accesorios|product|TRUE
42182102|Dopplers vasculares de mano o accesorios|product|TRUE
42182103|Estetoscopio acústico para uso médico o accesorios|product|TRUE
42182104|Estetoscopio de cabeza|product|TRUE
42182105|Cubiertas para estetoscopios de cabeza|product|TRUE
42182106|Fonocardiográfos estetoscópicos|product|TRUE
42182107|Estetoscopios auriculares|product|TRUE
42182108|Termorreguladores de pacientes|product|TRUE
42182200|Termómetros médicos y accesorios|product|FALSE
42182201|Termómetros electrónicos para uso médico|product|TRUE
42182202|Termómetros de fibra óptica para uso médico|product|TRUE
42182203|Estuches o forros para transportar termómetros para uso médico|product|TRUE
42182204|Estantes para termómetros para uso médico|product|TRUE
42182205|Fundas para puntas o sondas de termómetros para uso médico|product|TRUE
42182206|Termómetros de mercurio para uso médico|product|TRUE
42182207|Monitores de temperatura continua o de tendencia de temperatura del paciente|product|TRUE
42182208|Bandas de temperatura del paciente|product|TRUE
42182209|Sondas para termómetros|product|TRUE
42182210|Termómetros de vidrio no de mercurio para uso médico|product|TRUE
42182211|Sistema de termografía infrarroja|product|TRUE
42182212|Termómetro de cristal líquido|product|TRUE
42182300|Productos del examen neurológico|product|FALSE
42182301|Molinillos de diagnóstico para uso médico|product|TRUE
42182302|Martillos o martillos quirúrgicos para reflejos|product|TRUE
42182303|Tarjetas de examen neurosiquiátrico|product|TRUE
42182304|Sets o kits de pruebas de diagnóstico sicológico|product|TRUE
42182305|Sets para procedimientos mielográficos|product|TRUE
42182306|Discriminadores neurológicos|product|TRUE
42182307|Alfileres neurológicos|product|TRUE
42182308|Electroencefalógrafo eeg o accesorios|product|TRUE
42182310|Electromiógrafos|product|TRUE
42182311|Sensores neurológicos|product|TRUE
42182312|Electrodos o sets para electromiógrafos|product|TRUE
42182313|Sets para diagnóstico neurológico|product|TRUE
42182314|Dispositivo de retroalimentación biológica|product|TRUE
42182315|Analizador de espectro electroencefalográfico|product|TRUE
42182316|Detector de respuesta evocada|product|TRUE
42182400|Productos para probar el oír|product|FALSE
42182401|Audiómetros o accesorios|product|TRUE
42182402|Vibradores de hueso audiométricos o analizadores de oído medio|product|TRUE
42182403|Cabinas audiométricas o cámaras acústicas para pruebas de audición|product|TRUE
42182404|Sets de calibración de unidades de evaluación de función auditiva|product|TRUE
42182405|Unidades de evaluación de función auditiva|product|TRUE
42182406|Grabadoras gráficas de pruebas auditivas|product|TRUE
42182407|Fenestrómetros de oído|product|TRUE
42182408|Electrococleógrafos|product|TRUE
42182409|Analizadores de audífonos o sistemas de prueba|product|TRUE
42182410|Estuches para diapasones para uso médico|product|TRUE
42182411|Martillos para diapasones para uso médico|product|TRUE
42182412|Diapasones para uso médico|product|TRUE
42182413|Sets de diapasones para uso médico|product|TRUE
42182414|Analizadores de tinnitus (acúfenos)|product|TRUE
42182415|Tubos de toynbee para diagnóstico|product|TRUE
42182416|Timpanómetros o sus accesorios|product|TRUE
42182417|Cordones de audiometría|product|TRUE
42182418|Guías para fenestrómetro|product|TRUE
42182419|Aparatos para control de audición|product|TRUE
42182420|Sondas aurales|product|TRUE
42182421|Calibradores de tapones o accesorios|product|TRUE
42182422|Bolsas inflables para oído|product|TRUE
42182500|Metros de función nasal|product|FALSE
42182501|Olfatómetros|product|TRUE
42182502|Medidores de flujo nasal o rinoanemómetros|product|TRUE
42182600|Lámparas o luces de examen médico|product|FALSE
42182601|Luces o lámparas de pie para exámenes médicos|product|TRUE
42182602|Luces o lámparas instaladas para exámenes médicos|product|TRUE
42182603|Luces de techo o lámparas de techo o accesorios para exámenes médicos|product|TRUE
42182604|Linternas para exámenes médicos|product|TRUE
42182700|Dispositivos de medición de talla de examen médico|product|FALSE
42182701|Goniómetros|product|TRUE
42182702|Cintas de medición para uso médico|product|TRUE
42182703|Reglas de medición de altura de pacientes|product|TRUE
42182704|Evaluadores de dobleces de piel|product|TRUE
42182705|Analizador de composición del cuerpo|product|TRUE
42182706|Malla o dispositivo de medición de heridas|product|TRUE
42182707|Inclinómetro|product|TRUE
42182800|Básculas médicas de peso|product|FALSE
42182801|Básculas de pañales|product|TRUE
42182802|Básculas de bebés|product|TRUE
42182803|Básculas de mesa o cama para pacientes para uso general|product|TRUE
42182804|Básculas de asiento para pacientes|product|TRUE
42182805|Básculas de piso para pacientes|product|TRUE
42182806|Básculas de eslinga para pacientes|product|TRUE
42182807|Básculas de plataforma para sillas de ruedas|product|TRUE
42182808|Forros o revestimientos para básculas de pesaje|product|TRUE
42182900|Mesas de examen de especialidad y productos relacionados|product|FALSE
42182901|Mesas de examen obstétrico o ginecológico|product|TRUE
42182902|Mesas de examen con apoya pies para examen obstétrico o ginecológico|product|TRUE
42182903|Mesas para examen pediátrico|product|TRUE
42182904|Mesas de retención o sistemas de medición para examen pediátrico|product|TRUE
42183000|Productos de examen diagnóstico oftálmico|product|FALSE
42183001|Carteleras para examen de ojos o tarjetas de visión|product|TRUE
42183002|Topógrafos corneales|product|TRUE
42183003|Exoftalmómetros|product|TRUE
42183004|Queratoscopios|product|TRUE
42183005|Colorímetros oftálmicos|product|TRUE
42183006|Distómetros oftálmicos|product|TRUE
42183007|Tambores oftálmicos o sus accesorios|product|TRUE
42183008|Eutiscopios oftálmicos|product|TRUE
42183009|Lentes de prueba del ojo o sus accesorios para uso oftálmico|product|TRUE
42183010|Lensómetros para uso oftálmico|product|TRUE
42183011|Perímetros para uso oftálmico|product|TRUE
42183012|Fotómetros para uso oftálmico|product|TRUE
42183013|Prismas para uso oftálmico|product|TRUE
42183014|Retinoscopios para uso oftálmico|product|TRUE
42183015|Lámparas de hendidura para uso oftálmico|product|TRUE
42183016|Espectrofotómetros para uso oftálmico|product|TRUE
42183017|Espéculos para uso oftálmico|product|TRUE
42183018|Tonómetros o accesorios para uso oftálmico|product|TRUE
42183019|Transiluminadores para uso oftálmico|product|TRUE
42183020|Trazadores de campo visual para uso oftálmico|product|TRUE
42183021|Analizadores de función visual para uso oftálmico|product|TRUE
42183022|Visiómetros para uso oftálmico|product|TRUE
42183023|Oftalmómetros|product|TRUE
42183024|Mesas para instrumentos o accesorios para uso oftálmico|product|TRUE
42183026|Oftalmodinamómetros|product|TRUE
42183027|Kits o accesorios de pruebas de monitoreo tangente|product|TRUE
42183028|Accesorios para retinoscopio para uso oftálmico|product|TRUE
42183029|Unidades de forópter|product|TRUE
42183030|Oclusores de ojos|product|TRUE
42183031|Sets o accesorios de placas pseudoisocromáticas|product|TRUE
42183032|Taquistoscopio|product|TRUE
42183033|Sets de ajuste de anteojos|product|TRUE
42183034|Estereoscopios para probar la visión|product|TRUE
42183035|Queratómetros refractores de combinación|product|TRUE
42183036|Placas base para oftalmómetros|product|TRUE
42183037|Proyectores de cuadros o accesorios|product|TRUE
42183038|Almohadillas de uso oftálmico|product|TRUE
42183039|Sujetadores de lentes oftálmicos|product|TRUE
42183040|Herramientas o accesorios para optómetras|product|TRUE
42183041|Linternas de pruebas de percepción del color|product|TRUE
42183042|Aparatos de percepción de profundidad|product|TRUE
42183043|Bombillos para oftalmómetros|product|TRUE
42183044|Pantallas tangentes|product|TRUE
42183045|Sistemas de electroretinograma|product|TRUE
42183046|Sets o accesorios de prueba de visión binocular|product|TRUE
42183047|Soportes miradores para pruebas de agudeza visual|product|TRUE
42183048|Barras de fijación de niños para uso oftálmico|product|TRUE
42183049|Cámara de fundus|product|TRUE
42183050|Nistagmógrafo|product|TRUE
42183051|Pupilómetro|product|TRUE
42183052|Regla de punto cercano|product|TRUE
42183053|Medidor de distancia entre pupilas|product|TRUE
42183054|Pletismografía ocular|product|TRUE
42183055|Contador de células endoteliales|product|TRUE
42183056|Cámara anterior|product|TRUE
42183057|Monitor de movimiento del ojo|product|TRUE
42183058|Instrumento láser de campo de visión|product|TRUE
42183059|Foto simulador|product|TRUE
42183060|Tiras de schirmer|product|TRUE
42183061|Aplicadores de presión ocular|product|TRUE
42183062|Cámara de iris|product|TRUE
42183063|Unidad de electrólisis oftálmica|product|TRUE
42183064|Lentes de contacto terapéuticos|product|TRUE
42183065|Lentes de contacto prescritos|product|TRUE
42183066|Cámara corneal|product|TRUE
42183067|Lentes de examen de diagnóstico de visión para uso oftálmico|product|TRUE
42183100|Medidores de la capacidad gustativa|product|FALSE
42183101|Gustómetros|product|TRUE
42183200|Equipo y suministros de alergología|product|FALSE
42183201|Instrumentos o accesorios para detectar o probar alergias|product|TRUE
42183300|Accesorios de unidades de examen de otorrinolaringología y productos relacionados|product|FALSE
42183301|Accesorios para espejos de examen de oído nariz garganta ent|product|TRUE
42191500|Manejo de materiales de facilidad médica y equipo de distribución|product|FALSE
42191501|Sistema de tubo neumático clínico|product|TRUE
42191502|Bandejas o cubiertas para medicinas|product|TRUE
42191600|Sistemas de construcción de facilidad médica|product|FALSE
42191601|Iluminación para habitaciones de pacientes o accesorios|product|TRUE
42191602|Iluminación para salas de cirugía o accesorios|product|TRUE
42191603|Paneles de instrumentos para equipos hospitalarios|product|TRUE
42191604|Brazos de monitoreo clínico|product|TRUE
42191605|Columnas para equipos eléctricos hospitalarios|product|TRUE
42191606|Brazos de techo para instalaciones médicas|product|TRUE
42191607|Cortinas de cubículo o pantallas o hardware de rieles de cortinas para pacientes|product|TRUE
42191608|Controles de enfermería o monitores de salida|product|TRUE
42191609|Sistemas de pared principal para uso clínico|product|TRUE
42191610|Módulos de trabajo para uso clínico|product|TRUE
42191611|Módulos o sistemas de comunicación de enfermería|product|TRUE
42191612|Sistemas de intercomunicación hospitalaria|product|TRUE
42191613|Transmisor de seguridad para bebés o niños|product|TRUE
42191700|Productos de gas de hospital|product|FALSE
42191701|Pistas de servicio de electricidad o gas para uso médico|product|TRUE
42191702|Columnas de entrega de gas para uso médico|product|TRUE
42191703|Salidas de gas para uso médico|product|TRUE
42191704|Sistemas de compresión de aire gas para uso médico|product|TRUE
42191705|Alarmas de gas para uso médico|product|TRUE
42191706|Colector de gas para uso medico|product|TRUE
42191707|Sistemas de vacío para uso médico|product|TRUE
42191708|Gabinetes de control de presión de aire para uso médico|product|TRUE
42191709|Válvulas de cierre de gas o cajas de válvulas para uso médico|product|TRUE
42191710|Carros o puestos o accesorios para cilindros de gas para uso médico|product|TRUE
42191711|Tanques de aire comprimido o accesorios para uso quirúrgico|product|TRUE
42191800|Camas de paciente y accesorios|product|FALSE
42191801|Mesas para encima de la cama o accesorios|product|TRUE
42191802|Incubadoras o calentadores de bebés para uso clínico|product|TRUE
42191803|Moisés o cunas o camas pediátricas o accesorios|product|TRUE
42191804|Barandas para camas para uso médico o quirúrgico|product|TRUE
42191805|Columnas suspendidas para uso médico|product|TRUE
42191806|Barras de trapecio para uso clínico|product|TRUE
42191807|Camas o accesorios de cuidado del paciente para uso general|product|TRUE
42191808|Camas o accesorios de cuidado del paciente para cuidado especial|product|TRUE
42191809|Almohadillas o bombas de presión alterna|product|TRUE
42191810|Colchones o accesorios para el cuidado del paciente|product|TRUE
42191811|Cunas de posicionamiento para bebés|product|TRUE
42191812|Kits de suministros de incubadoras para bebés|product|TRUE
42191813|Forros de catre para el cuidado del paciente|product|TRUE
42191814|Accesorios para incubadora o calentadora de bebés para uso clínico|product|TRUE
42191900|Armarios clínicos|product|FALSE
42191901|Gabinetes clínicos para junto a la cama o accesorios|product|TRUE
42191902|Armarios para uso hospitalario|product|TRUE
42191903|Gabinetes de monitoreo para uso médico|product|TRUE
42191904|Gabinetes o cajas fuertes para narcóticos|product|TRUE
42191905|Gabinetes de tratamiento para uso médico|product|TRUE
42191906|Gabinetes calentadores de cobijas o soluciones|product|TRUE
42191907|Gabinetes o muebles de almacenamiento de instrumentos para uso médico|product|TRUE
42191908|Carritos de historias clínicas o accesorios|product|TRUE
42191909|Gabinete computarizado dispensador de medicamentos|product|TRUE
42192000|Mesas de examen o de procedimiento clínico|product|FALSE
42192001|Mesas de examen o procedimientos médicos para uso general|product|TRUE
42192002|Accesorios para mesas de examen o procedimientos médicos para uso general excluyendo sábanas para cubrirlas|product|TRUE
42192003|Mesas para masajes de terapia física|product|TRUE
42192100|Asientos y taburetes clínicos y productos relacionados|product|FALSE
42192101|Asientos o accesorios para sacar sangre o flebotomía|product|TRUE
42192102|Reclinadoras o accesorios para uso hospitalario|product|TRUE
42192103|Asientos para pacientes|product|TRUE
42192104|Taburetes médicos y accesorios|product|TRUE
42192106|Asientos para visitantes de instalaciones médicas|product|TRUE
42192107|Asientos de examen clínico o accesorios|product|TRUE
42192200|Productos para transporte de paciente|product|FALSE
42192201|Camillas con ruedas o accesorios para el transporte de pacientes|product|TRUE
42192202|Elevadores de camillas o de tijeras|product|TRUE
42192203|Asientos geriátricos o accesorios|product|TRUE
42192204|Incubadoras para el transporte de pacientes o accesorios|product|TRUE
42192205|Accesorios para carritos de pacientes|product|TRUE
42192206|Carritos de pacientes|product|TRUE
42192207|Camillas para pacientes o accesorios para camillas|product|TRUE
42192208|Accesorios para sillas de ruedas|product|TRUE
42192209|Rampas para sillas de ruedas|product|TRUE
42192210|Sillas de ruedas|product|TRUE
42192211|Tablas para mover pacientes o sus accesorios|product|TRUE
42192212|Esterilla o sábana para transferencia de pacientes|product|TRUE
42192213|Unidad de sistema de calefacción para mantener o evacuar pacientes o accesorios|product|TRUE
42192214|Elevador de sillas de ruedas|product|TRUE
42192300|Elevadores de paciente|product|FALSE
42192301|Elevadores de pacientes o accesorios|product|TRUE
42192302|Elevadores hidráulicos o accesorios para uso clínico|product|TRUE
42192303|Asientos suspendidos o eslingas para pacientes|product|TRUE
42192304|Montacargas de techo para pacientes|product|TRUE
42192305|Eslingas para bebés o accesorios|product|TRUE
42192400|Transporte de equipo médico y traslado de productos|product|FALSE
42192401|Carritos de emergencia o resucitación|product|TRUE
42192402|Carritos específicos para equipos de diagnóstico o monitoreo|product|TRUE
42192403|Carritos de aislamiento para uso médico|product|TRUE
42192404|Carritos o accesorios para uso médico|product|TRUE
42192405|Puestos móviles de irrigación|product|TRUE
42192406|Carritos para transportar orinales|product|TRUE
42192500|Protectores para equipo médico|product|FALSE
42192501|Forros para equipos médicos|product|TRUE
42192502|Bolsas para equipos médicos|product|TRUE
42192600|Dispositivos de dosificación y medición de medicamentos y suministros|product|FALSE
42192601|Moldes de supositorios|product|TRUE
42192602|Dispensadores de pastillas o medicamentos o accesorios|product|TRUE
42192603|Tazas o botellas para administrar medicamentos o accesorios|product|TRUE
42192604|Sistemas o accesorios para la entrega de drogas|product|TRUE
42192605|Kits de encapsulamiento de aneurismas|product|TRUE
42192606|Soplador de polvos|product|TRUE
42201500|Sistemas de tomografía informatizada (TAC o CT) médica y productos relacionados|product|FALSE
42201501|Instalación de unidad estacionaria completa para tomografía computarizada ct o cat para uso médico|product|TRUE
42201502|Unidades móviles o transportables o unidad de camión para tomografía computarizada ct o cat para uso médico|product|TRUE
42201503|Componentes de sistema tridimensional para tomografía computarizada ct o cat para uso médico|product|TRUE
42201504|Componentes de hueso de contenido mineral para tomografía computarizada ct o cat para uso médico|product|TRUE
42201505|Consolas para tomografía computarizada ct o cat para uso médico|product|TRUE
42201507|Componentes de sistema helicoidal para tomografía computarizada ct o cat para uso médico|product|TRUE
42201508|Monitores para tomografía computarizada ct o cat para uso médico|product|TRUE
42201509|Acondicionadores de energía para tomografía computarizada ct o cat para uso médico|product|TRUE
42201510|Simuladores o dispositivos de aseguramiento de calidad o de calibración para tomografía computarizada ct o cat para uso médico|product|TRUE
42201511|Escáneres o tubos para tomografía computarizada ct o cat para uso médico|product|TRUE
42201512|Mesas o puestos o asientos para tomografía computarizada ct o cat para uso médico|product|TRUE
42201513|Componentes de sistema ultra rápido para tomografía computarizada ct o cat para uso médico|product|TRUE
42201600|Productos de resonancia magnética (MRI) médica|product|FALSE
42201601|Instalación de unidad estacionaria completa de imágenes de resonancia magnética mri para uso médico|product|TRUE
42201602|Sistemas móviles o transportables o de camión de imágenes de resonancia magnética mri para uso médico|product|TRUE
42201603|Componentes de sistema tridimensional de imágenes de resonancia magnética mri para uso médico|product|TRUE
42201604|Simuladores o dispositivos de aseguramiento de calidad o calibración de imágenes de resonancia magnética mri para uso médico|product|TRUE
42201605|Bobinas de imágenes de resonancia magnética mri para uso médico|product|TRUE
42201607|Monitores de imágenes de resonancia magnética mri para uso médico|product|TRUE
42201608|Consolas primarias o remotas o secundarias de imágenes de resonancia magnética mri para uso médico|product|TRUE
42201609|Escáneres de imágenes de resonancia magnética mri para uso médico|product|TRUE
42201610|Instrumentos quirúrgicos o sistemas de guía de imágenes de resonancia magnética mri para uso médico|product|TRUE
42201611|Mesas de imágenes de resonancia magnética mri para uso médico|product|TRUE
42201700|Productos de hacer imágenes de ultrasonido médico y de doppler y de eco|product|FALSE
42201701|Ultrasonido cardiaco o doppler o unidades de eco o cardioscopios|product|TRUE
42201702|Ultrasonido o unidades de eco fetales o ginecológicas|product|TRUE
42201703|Ultrasonido o unidades de eco mamográficas|product|TRUE
42201704|Densitómetros de hueso por ultrasonido para uso médico|product|TRUE
42201705|Forros para ultrasonido o doppler o eco sonda para uso médico|product|TRUE
42201706|Sondas para ultrasonido o doppler o eco para uso médico|product|TRUE
42201707|Calentadores de gel para ultrasonido o doppler o eco para uso médico|product|TRUE
42201708|Geles para ultrasonido o doppler o eco para uso médico|product|TRUE
42201709|Monitores para ultrasonido o doppler o eco para uso médico|product|TRUE
42201710|Impresoras para ultrasonido o doppler o eco para uso médico|product|TRUE
42201711|Transductores o accesorios para ultrasonido o doppler o eco para uso médico|product|TRUE
42201712|Unidades de ultrasonido o doppler o eco pulso o ecografía de diagnóstico general para uso médico|product|TRUE
42201713|Componentes tridimensionales para ultrasonido o doppler o eco para uso médico|product|TRUE
42201714|Tensiómetros|product|TRUE
42201715|Sondas o accesorios para ultrasonido o eco vaginal|product|TRUE
42201716|Unidades de ultrasonido vascular|product|TRUE
42201717|Almohadillas de transmisión de ultrasonido para uso médico|product|TRUE
42201718|Escáneres oftálmicos de ultrasonido para uso médico|product|TRUE
42201719|Lociones de escáner por ultrasonido para uso médico|product|TRUE
42201800|Productos radiográficos de diagnóstico médico|product|FALSE
42201801|Películas de rayos x para cardiología|product|TRUE
42201802|Equipos de rayos x para cardiología|product|TRUE
42201803|Equipos de rayos x para mamografías|product|TRUE
42201804|Unidades de brazo c de rayos x para uso médico|product|TRUE
42201805|Equipo de cine fluoroscopio para uso médico|product|TRUE
42201806|Equipo de radiología y fluoroscopia rf para uso médico|product|TRUE
42201807|Escáneres de radioisótopos para uso médico|product|TRUE
42201808|Rejillas móviles de rayos x para uso médico|product|TRUE
42201809|Inyectores o accesorios de agentes de contraste para imágenes para uso médico|product|TRUE
42201810|Casetes o película de rayos x de uso general para uso médico|product|TRUE
42201811|Dispositivos de aseguramiento de calidad o calibración de rayos x para uso médico|product|TRUE
42201812|Mesas o puestos o asientos o gabinetes o accesorios de rayos x para uso médico|product|TRUE
42201813|Unidades de tomografía de rayos x para uso médico|product|TRUE
42201814|Tubos de rayos x para uso médico|product|TRUE
42201815|Unidades de rayos x de uso diagnóstico general para uso médico|product|TRUE
42201816|Unidades de xerorradiografía para uso médico|product|TRUE
42201817|Densitómetros de hueso de rayos x|product|TRUE
42201818|Cuñas de pisada y trompos de combinación para equipo radiográfico|product|TRUE
42201819|Colgadores o sus accesorios para películas de rayos x|product|TRUE
42201820|Rejillas de equipo radiográfico para uso médico|product|TRUE
42201821|Sujeta casetes de película radiográfica|product|TRUE
42201822|Estuches o fundas o accesorios para equipos de rayos x para uso médico|product|TRUE
42201823|Unidad de tubo y transformador de rayos x para uso médico|product|TRUE
42201824|Sets de artrografía para uso médico|product|TRUE
42201825|Insertos de tubo de aparatos de rayos x para uso médico|product|TRUE
42201826|Kits de reparación de aparatos de rayos x para uso médico|product|TRUE
42201827|Kits de reparación de carpa de cuarto oscuro de rayos x para uso médico|product|TRUE
42201828|Filtros de aparatos de rayos x para uso médico|product|TRUE
42201829|Localizadores radiográficos|product|TRUE
42201830|Pantallas intensificadoras de rayos x para uso médico|product|TRUE
42201831|Tapas de casetes o películas de rayos x para uso médico|product|TRUE
42201832|Cubiertas de casetes o película radiográfica|product|TRUE
42201833|Cambiadores de casetes o película radiográfica|product|TRUE
42201834|Ensamblajes rectificadores de aparatos de rayos x radiográficos para uso médico|product|TRUE
42201835|Ensamblajes de unidades de tubos de aparatos de rayos x para uso médico|product|TRUE
42201836|Ensamblajes de bandas de compresión de aparatos de rayos x para uso médico|product|TRUE
42201837|Enfriadores de agua de rayos x para uso médico|product|TRUE
42201838|Catéteres o kits de catéteres de enteroclisis para uso médico|product|TRUE
42201839|Bandejas de procedimientos de imágenes para uso médico|product|TRUE
42201840|Dispositivos sellantes vasculares|product|TRUE
42201841|Papeles de rayos x diagnósticos para uso médico|product|TRUE
42201843|Marcador de piel de rayos x para uso médico|product|TRUE
42201844|Regla diagnóstica de rayos x para uso médico|product|TRUE
42201845|Funda o inserto o sobre para película de radiología|product|TRUE
42201846|Colimador de rayos x radiográfico y fluoroscópico|product|TRUE
42201847|Sistema móvil de rayos x|product|TRUE
42201848|Sistema digital de imágenes de rayos x|product|TRUE
42201849|Escáner fluorescente|product|TRUE
42201850|Sistema de tomografía nuclear|product|TRUE
42201851|Contador beta o gama para uso clínico|product|TRUE
42201852|Pantalla fluorescente|product|TRUE
42201900|Fuentes de iluminación y equipo de visión de película radiográfica médica|product|FALSE
42201901|Luces de punto caliente de película de rayos x para uso médico|product|TRUE
42201902|Sistemas de estanterías de despliegue largas de rayos x para uso médico|product|TRUE
42201903|Cajas de despliegue de película de rayos x para uso médico|product|TRUE
42201904|Ventanas o pantallas iluminadoras de película de rayos x para uso médico|product|TRUE
42201905|Estuches de transferencia de película de rayos x para uso médico|product|TRUE
42201906|Ganchos iluminadores de película de rayos x para uso médico|product|TRUE
42201907|Estereoscopios de película de rayos x para uso médico|product|TRUE
42201908|Viseras para monitores fluoroscopios para uso médico|product|TRUE
42202000|Cámaras médicas gamma de diagnóstico y productos relacionados|product|FALSE
42202001|Cámaras gamma de uso general para uso médico|product|TRUE
42202002|Sistemas de navegación o accesorios para mapeo linfático|product|TRUE
42202003|Sondas para mapeo linfático|product|TRUE
42202004|Colimadores para mapeo linfático|product|TRUE
42202005|Paquete de procedimiento para mapeo linfático|product|TRUE
42202006|Densitómetro óseo|product|TRUE
42202100|Productos de Braquiterapia|product|FALSE
42202101|Contenedores o semillas de intra cavidad para braquiterapia|product|TRUE
42202102|Catéteres o jeringas o insertores o aplicadores para braquiterapia|product|TRUE
42202103|Contenedores de almacenamiento de semillas para braquiterapia|product|TRUE
42202104|Kits de captura de semillas para braquiterapia|product|TRUE
42202105|Unidades de braquiterapia|product|TRUE
42202106|Sistema de aplicador radionúclido manual|product|TRUE
42202200|Productos de radiación gamma|product|FALSE
42202201|Colimadores o cascos de cuchillo gamma para radio cirugía|product|TRUE
42202202|Unidades o centelladores de cuchillos gamma radio quirúrgicos|product|TRUE
42202203|Sets de almohadillas para cascos de radio cirugía|product|TRUE
42202204|Sistema de re inhalación radionúclido|product|TRUE
42202205|Bloque de moldeo de haz de terapia de radiación|product|TRUE
42202300|Productos de acelerador lineal de terapia de radiación de intensidad modulada (IMRT) médica|product|FALSE
42202301|Unidades bidimensionales de terapia de radiación de intensidad modulada de acelerador lineal imrt para uso médico|product|TRUE
42202302|Unidades tridimensionales de terapia de radiación de intensidad modulada de acelerador lineal imrt para uso médico|product|TRUE
42202303|Colimadores de terapia de radiación de intensidad modulada de acelerador lineal imrt para uso médico|product|TRUE
42202400|Equipo de tomografía por emisión de positrones (PET) médica y productos relacionados|product|FALSE
42202401|Unidades de tomografía de emisión de positrones pet para uso médico|product|TRUE
42202500|Equipo de tomografía informatizada por emisión de fotones simples (SPECT) médica y productos relacionados|product|FALSE
42202501|Unidades de tomografía de emisión computarizada de fotones únicos spect para uso médico|product|TRUE
42202600|Productos de administración de radioisótopos y radioimunoterapia|product|FALSE
